taxonKey	year_2022_em_status_occs_Flanders	year_2022_em_status_occupancy_Flanders	year_2022_em_status_occs_FlandersNatura2000	year_2022_em_status_occupancy_FlandersNatura2000	year_2023_em_status_occs_Flanders	year_2023_em_status_occupancy_Flanders	year_2023_em_status_occs_FlandersNatura2000	year_2023_em_status_occupancy_FlandersNatura2000	year_2024_em_status_occs_Flanders	year_2024_em_status_occupancy_Flanders	year_2024_em_status_occs_FlandersNatura2000	year_2024_em_status_occupancy_FlandersNatura2000	mean_growth	taxonName	class	clasKey	kingdom
5388595	3	1	1	1	3	1	2	2	3	1	2	2	1.0553092234398531	Jacobaea maritima (L.) Pelser & Meijden	Magnoliopsida	220	Plantae
5389017	3	3	3	3	3	3	3	3	3	3	3	3	1.2396701616748427	Solidago gigantea Aiton	Magnoliopsida	220	Plantae
5389029	3	3	3	3	3	3	3	3	3	3	3	3	1.0409991530555869	Solidago canadensis L.	Magnoliopsida	220	Plantae
5389173	3	3	3	3	3	3	3	3	3	3	3	3	1.0227467607868295	Telekia speciosa (Schreb.) Baumg.	Magnoliopsida	220	Plantae
5390636	1	0			1	0			1	0			0.782777231951009	Cota austriaca (Jacq.) Sch.Bip.	Magnoliopsida	220	Plantae
5391480	3	3	3	3	3	3	3	3	3	3	3	3	1.2742454777699637	Calendula officinalis L.	Magnoliopsida	220	Plantae
5391599	1	1			1	1			1	1			0.6957778332118073	Chamaemelum nobile (L.) All.	Magnoliopsida	220	Plantae
5392083	0	0	0	0	0	0	0	0	0	0	0	0	0.6168431953213457	Bidens connata Muhl. ex Willd.	Magnoliopsida	220	Plantae
5392145	1	3	1	2	1	3	1	3	1	3	1	2	0.9876739074379352	Bidens radiata Thuill.	Magnoliopsida	220	Plantae
5392174	3	3	3	3	3	3	3	3	3	3	3	3	1.222526324099275	Bidens frondosa L.	Magnoliopsida	220	Plantae
5392243	3	3	0	0	3	3	0	1	3	3	0	1	1.1814398462846416	Cichorium endivia L.	Magnoliopsida	220	Plantae
5392683	3	3	1	3	3	3	1	3	3	3	1	3	1.1332692579305577	Echinops exaltatus Schrad.	Magnoliopsida	220	Plantae
5392859	3	3	3	3	3	3	3	3	3	3	3	3	1.3312462108918441	Echinops bannaticus Rochel ex Schrad.	Magnoliopsida	220	Plantae
5392883	3	3	1	2	3	3	1	2	3	3	1	3	1.0387646609663348	Echinops sphaerocephalus L.	Magnoliopsida	220	Plantae
5395475	1	1			1	1			2	3				Ligularia dentata (A.Gray) H.Hara	Magnoliopsida	220	Plantae
5396125	3	0	1	1	1	0	1	1	2	0	1	1		Eurybia divaricata (L.) G.L.Nesom	Magnoliopsida	220	Plantae
5396474	1	1	1	1	1	1	3	2	1	1	2	2	0.8876800027034492	Heliopsis helianthoides (L.) Sweet	Magnoliopsida	220	Plantae
5400552	1	1			1	1			3	3				Ageratina altissima (L.) R.M.King & H.Rob.	Magnoliopsida	220	Plantae
5401007	1	2	2	2	1	2	1	1	1	2	2	2	0.7748192768145422	Leucanthemum ×superbum (Bergmans ex J.W.Ingram) D.H.Kent	Magnoliopsida	220	Plantae
5401760	1	3	3	3	1	3	1	1	1	3	2	2	0.9928384304324499	Ageratum houstonianum Mill.	Magnoliopsida	220	Plantae
5403272	1	1	1	1	1	1	2	3	1	1	1	1	0.5959608235414008	Crepis pulchra L.	Magnoliopsida	220	Plantae
5403541	1	1	1	1	1	1	1	1	2	3	1	1		Crepis bursifolia L.	Magnoliopsida	220	Plantae
5406741	1	1			1	1			1	1			0.7875074839725741	Sida spinosa L.	Magnoliopsida	220	Plantae
5406789	3	3	0	0	3	3	0	0	3	3	0	0	1.2638926127535361	Alcea rosea L.	Magnoliopsida	220	Plantae
5407810	3	3			3	3			3	3			1.2627524735056852	Trachelium caeruleum L.	Magnoliopsida	220	Plantae
5408087	3	3	3	3	3	3	3	3	3	3	3	3	1.2389184329947742	Lobelia erinus L.	Magnoliopsida	220	Plantae
5408682	3	3	2	1	3	3	2	2	3	3	2	2	1.3120017339229006	Lobelia pedunculata R.Br.	Magnoliopsida	220	Plantae
5409120	1	1			3	3			3	3				Lobelia siphilitica L.	Magnoliopsida	220	Plantae
5410151	3	3	3	2	3	3	1	0	3	3	1	0	1.3694551593206445	Campanula poscharskyana Degen	Magnoliopsida	220	Plantae
5410210	1	3			1	1			1	2			0.7525912870685418	Campanula fenestrellata Feer	Magnoliopsida	220	Plantae
5410411	3	3	3	3	3	3	3	3	3	3	3	3	1.3701873635156112	Campanula portenschlagiana Schult.	Magnoliopsida	220	Plantae
5410826	2	3			2	3			2	3				Campanula carpatica Jacq.	Magnoliopsida	220	Plantae
5411408	3	1	1	1	3	1	1	1	3	1	1	1	1.0351083393636067	Campanula latifolia L.	Magnoliopsida	220	Plantae
5414239	3	3	3	1	1	3	3	1	1	1	3	1	0.9759701898765416	Ilex crenata Thunb.	Magnoliopsida	220	Plantae
5414551	2	2	1	1	2	2	3	3	2	3	3	1		Vincetoxicum nigrum (L.) Moench	Magnoliopsida	220	Plantae
5414932	1	1	1	1	3	3	3	3	2	3	1	1		Chelone obliqua L.	Magnoliopsida	220	Plantae
5414959	1	1			3	3			2	2				Collinsia heterophylla Buist ex Graham	Magnoliopsida	220	Plantae
5415012	3	3	0	0	1	3	0	0	1	3	0	0	1.0028510618774507	Linaria purpurea (L.) Mill.	Magnoliopsida	220	Plantae
5415016	3	3	2	3	3	3	0	1	3	3	0	1	1.3605005812847915	Linaria maroccana Hook.fil.	Magnoliopsida	220	Plantae
5415039	3	3	3	3	3	3	3	3	3	3	3	3	1.1459545039364218	Syringa vulgaris L.	Magnoliopsida	220	Plantae
5415054	1	1			1	1			1	1			0.8653073651798597	Forsythia ×intermedia Zabel	Magnoliopsida	220	Plantae
5415453	1	1	1	1	1	1	1	1	3	3	3	3		Acanthus spinosus L.	Magnoliopsida	220	Plantae
5415455	0	0	3	3	0	0	3	3	0	0	1	1	0.416899679668626	Acanthus mollis L.	Magnoliopsida	220	Plantae
5415463	1	1	1	1	1	1	1	1	2	3	3	3		Thunbergia alata Bojer ex Sims	Magnoliopsida	220	Plantae
5420957	1	0			2	0			2	0				Clarkia unguiculata Lindl.	Magnoliopsida	220	Plantae
5420978	2	2	1	1	2	2	2	3	2	2	2	3		Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.	Magnoliopsida	220	Plantae
5420991	1	1	0	2	1	1	0	2	1	1	0	2	0.8433945675805126	Ludwigia peploides (Kunth) P.H.Raven	Magnoliopsida	220	Plantae
5421039	2	3	3	0	0	3	3	0	0	3	1	0	0.9668960183114881	Ludwigia grandiflora (Michx.) Greuter & Burdet	Magnoliopsida	220	Plantae
5421180	1	3	2	3	1	3	1	1	1	3	1	1	0.9571971051780414	Koelreuteria paniculata Laxm.	Magnoliopsida	220	Plantae
5530829	3	3			1	1			2	3				Corydalis cheilanthifolia Hemsl.	Magnoliopsida	220	Plantae
5530881	1	3			3	2			3	2			1.0104317740766402	Corydalis cava (L.) Schweigg. & Körte	Magnoliopsida	220	Plantae
5533814	2	2	1	1	2	2	1	1	2	2	2	2		Ilex ×meserveae S.Y.Hu	Magnoliopsida	220	Plantae
5538946	1	1	1	1	1	1	1	1	1	1	1	3	0.8448936280372751	Pimpinella peregrina L.	Magnoliopsida	220	Plantae
5549949	1	1	1	1	1	1	1	1	2	2	2	2		Liriope muscari (Decne.) L.H.Bailey	Liliopsida	196	Plantae
5551241	1	1	2	2	1	1	1	1	1	1	2	2	0.8344108289546193	Iberis sempervirens L.	Magnoliopsida	220	Plantae
5554574	1	1			1	1			1	1			0.7882009087635	Tetragonia tetragonoides (Pall.) Kuntze	Magnoliopsida	220	Plantae
5561475	3	3	1	1	3	3	1	1	3	3	1	3	1.0408844196787626	Chaenostoma cordatum Benth.	Magnoliopsida	220	Plantae
5567694	1	1	1	2	1	1	1	1	1	1	1	1	0.8274525893317652	Bergenia crassifolia (L.) Fritsch	Magnoliopsida	220	Plantae
5568339	3	3	1	1	3	3	1	1	3	3	1	1	1.0677704630368854	Dysphania pumilio (R.Br.) Mosyakin & Clemants	Magnoliopsida	220	Plantae
5568428	1	3			1	3			1	3			0.9787197265429091	Dysphania botrys (L.) Mosyakin & Clemants	Magnoliopsida	220	Plantae
5568446	3	3	3	3	3	3	3	3	3	3	3	3	1.0795957942420873	Dysphania ambrosioides (L.) Mosyakin & Clemants	Magnoliopsida	220	Plantae
5582033	3	3	1	1	3	3	1	2	3	3	1	2	1.023541914130856	Salix udensis (Wimm.) Trautv. & C.A.Mey.	Magnoliopsida	220	Plantae
5584240	3	3			1	1			2	2				Silene schafta J.G.Gmel. ex Hohen.	Magnoliopsida	220	Plantae
5584611	1	1			1	1			3	3				Silene chalcedonica (L.) E.H.L.Krause	Magnoliopsida	220	Plantae
5587240	1	3			1	3			1	3			0.9935251409703151	Silene vulgaris subsp. vulgaris	Magnoliopsida	220	Plantae
5598598	1	1	0	2	1	1	0	2	1	1	0	2	0.8308068339798864	Lonicera acuminata Wall.	Magnoliopsida	220	Plantae
5598839	1	1			1	1			3	3				Lonicera ×purpusii Rehder	Magnoliopsida	220	Plantae
5598915	0	0	1	0	0	0	1	0	0	0	1	0	0.904401331292429	Lonicera pileata Oliv.	Magnoliopsida	220	Plantae
5671747	1	1			1	1			1	1			0.9434018815906022	Cenchrus alopecuroides (L.) Thunb.	Liliopsida	196	Plantae
5676646	1	1			1	1			1	1			0.7893188507573579	Digitaria aequiglumis (Hack. & Arechav.) Parodi	Liliopsida	196	Plantae
5701337	1	1			3	3			1	1				Dahlia ×cultorum Thorsrud & Reisaeter	Magnoliopsida	220	Plantae
5712981	3	3	1	1	3	3	3	3	3	3	1	1		Coccus hesperidum Linnaeus, 1758	Insecta	216	Animalia
5806954	3	3	3	3	3	3	3	3	3	3	3	3	1.448658055760663	Tarsostenus carus (Newman, 1840)	Insecta	216	Animalia
5825913	1	3	1	1	1	3	1	1	1	3	1	1	0.9674338769787393	Pinus nigra subsp. laricio (Poir.) Maire	Pinopsida	194	Plantae
5828216	0	1	1	2	0	1	1	3	0	1	1	2	0.644048777700972	Cenchrus flaccidus (Griseb.) Morrone	Liliopsida	196	Plantae
5831060	0	0	3	2	0	0	3	0	0	0	3	0	0.4877210770898105	Crepis foetida subsp. rhoeadifolia (M.Bieb.) Celak.	Magnoliopsida	220	Plantae
5846290	3	1	3	1	3	1	3	2	3	1	3	2	1.042655810488675	Saxicola maurus (Pallas, 1773)	Aves	212	Animalia
5851603	3	3	3	3	3	3	3	3	3	3	3	3	1.3591309764187585	Leuciscus aspius (Linnaeus, 1758)			Animalia
5864277	1	1			2	2			2	2				Gammarus roeselii Gervais, 1835	Malacostraca	229	Animalia
5892120	2	2			1	1			2	2				Girardia tigrina (Girard, 1850)			Animalia
5930559	3	3	3	3	3	3	3	3	3	3	3	3	1.0993957749325738	Ilex ×altaclerensis (Loudon) Dallim.	Magnoliopsida	220	Plantae
5959231	1	3	2	3	1	3	2	3	1	3	2	3	0.9662749986020267	Ara ararauna (Linnaeus, 1758)	Aves	212	Animalia
6027089	3	3	3	3	3	3	3	3	3	3	3	3	1.4313759559709436	Smyrnium perfoliatum L.	Magnoliopsida	220	Plantae
6027176	3	1			1	1			3	1				Opopanax chironium (L.) W.D.J.Koch	Magnoliopsida	220	Plantae
6085036	3	1	1	1	3	1	1	1	3	1	1	1	1.1183228251575668	Vulpia ciliata subsp. ciliata	Liliopsida	196	Plantae
6096602	3	3	3	3	3	3	3	3	3	3	3	3	1.1403662913385446	Lophocolea semiteres (Lehm.) Mitt.	Jungermanniopsida	126	Plantae
6098843	2	2	2	3	0	0	0	3	0	0	0	1	0.9698262038582206	Ctenolepisma longicaudatum Escherich, 1905	Insecta	216	Animalia
6100941	1	1			1	1			2	2				Sturnia pagodarum (Gmelin, 1789)	Aves	212	Animalia
6100962	3	3			2	3			3	3				Urocissa erythroryncha (Boddaert, 1783)	Aves	212	Animalia
6101223	3	3			1	1			3	3				Spilopelia senegalensis (Linnaeus, 1766)	Aves	212	Animalia
6101224	1	1			3	3			1	1				Spilopelia chinensis (Scopoli, 1786)	Aves	212	Animalia
6109534	3	3	3	3	3	3	3	3	3	3	3	3	1.112075258091976	Amaranthus retroflexus L.	Magnoliopsida	220	Plantae
6109535	3	3	3	3	3	3	3	3	3	3	1	3	1.044307116048423	Trifolium hybridum L.	Magnoliopsida	220	Plantae
6109611	3	3	1	3	3	3	1	3	3	3	1	3	1.2612531171950923	Amaranthus caudatus L.	Magnoliopsida	220	Plantae
6109637	3	3	3	3	3	3	3	3	3	3	3	3	1.1624940309352498	Cynodon dactylon (L.) Pers.	Liliopsida	196	Plantae
6109699	0	0			0	0			0	0			0.4411328239359106	Phoenix dactylifera L.	Liliopsida	196	Plantae
6132234	1	1			3	3			1	1				Rhynchophorus ferrugineus (A.G.Olivier, 1791)	Insecta	216	Animalia
6157026	0	0	0	0	0	0	0	0	0	0	0	0	0.6693822692702194	Trachemys scripta elegans (Wied, 1838)	Testudines	11418114	Animalia
6157035	0	0	0	0	0	0	0	0	0	0	0	0	0.5274940904141224	Trachemys scripta troostii (Holbrook, 1836)	Testudines	11418114	Animalia
6161327	1	1			1	1			3	3				Natrix tessellata (Laurenti, 1768)	Squamata	11592253	Animalia
6164210	2	2	3	2	2	3	3	3	1	1	1	1		Canis lupus familiaris Linnaeus, 1758	Mammalia	359	Animalia
6300805	1	0	1	1	1	0	1	1	1	0	1	1	0.7692865269958219	Pilosella bauhini (Schult.) Arv.-Touv.	Magnoliopsida	220	Plantae
6362904	1	1	3	3	1	1	3	1	1	1	3	1	0.914732682784741	Populus trichocarpa Torr. & A.Gray ex Hook.	Magnoliopsida	220	Plantae
6363863	3	3	3	3	1	1	1	1	1	1	2	1		Arenaria montana L.	Magnoliopsida	220	Plantae
6369819	1	1	0	1	1	1	1	1	1	1	1	1	0.6570398607750207	Sambucus canadensis L.	Magnoliopsida	220	Plantae
6374953	1	1			3	3			2	2				Helleborus orientalis Lam.	Magnoliopsida	220	Plantae
6376340	3	0	1	3	3	0	1	3	3	0	1	3	1.039435624917305	Thalictrum aquilegiifolium L.	Magnoliopsida	220	Plantae
6387003	0	0	0	0	0	0	0	0	0	0	0	0	0.889522656410027	Equisetum praealtum Raf.	Polypodiopsida	7228684	Plantae
6391417	1	3			3	3			3	3			1.0139188041395215	Rumex thyrsiflorus Fingerh.	Magnoliopsida	220	Plantae
6409536	0	0	0	0	0	0	0	1	0	0	0	1	0.6097609128679926	Ballota nigra subsp. nigra	Magnoliopsida	220	Plantae
6411098	0	0	0	0	0	0	0	0	0	0	0	0	0.837967199289342	Lamium galeobdolon subsp. argentatum (Smejkal) J.Duvign.	Magnoliopsida	220	Plantae
6443709	3	3	3	3	3	3	3	3	3	3	3	3	1.157370123561376	Tragopogon dubius Scop.	Magnoliopsida	220	Plantae
6449041	1	1			1	1			1	1			0.7926428720198307	Panicum miliaceum subsp. miliaceum	Liliopsida	196	Plantae
6476679	3	3	1	1	3	3	1	1	3	3	3	3	1.2902402345004496	Caenoplana variegata (Fletcher & Hamilton, 1888)			Animalia
6550091	1	1			1	1			1	1			0.7660308013439143	Actinidia chinensis var. deliciosa (A.Chev.) A.Chev.	Magnoliopsida	220	Plantae
7062200	0	0	1	0	0	0	1	0	0	0	1	0	0.8372413117048628	Trachemys scripta scripta	Testudines	11418114	Animalia
7068379	1	1	0	0	1	1	0	0	1	1	0	0	0.8784923494861797	Vicia sativa subsp. sativa	Magnoliopsida	220	Plantae
7068845	1	3			1	3			1	3			0.9566466408429389	Beta vulgaris subsp. vulgaris	Magnoliopsida	220	Plantae
7095665	3	3	3	3	3	3	3	3	3	1	3	3	1.0487104875500513	Claytonia perfoliata subsp. perfoliata	Magnoliopsida	220	Plantae
7102937	1	1	2	2	1	1	2	2	1	1	2	2	0.7749723975441953	Euonymus japonicus Thunb.	Magnoliopsida	220	Plantae
7111792	1	1	1	3	1	1	1	3	1	1	1	1	0.9426254554580418	Lotus corniculatus subsp. corniculatus	Magnoliopsida	220	Plantae
7127354	0	0	3	3	0	0	1	1	0	0	1	1	0.5364785644863576	Cyclamen coum Mill.	Magnoliopsida	220	Plantae
7127810	0	0	0	0	0	0	0	0	0	0	0	0	0.6096770576402433	Cyclamen hederifolium Aiton	Magnoliopsida	220	Plantae
7135755	3	3	3	3	3	3	1	3	3	3	1	1	1.2116791455258447	Rhododendron luteum Sweet	Magnoliopsida	220	Plantae
7156971	2	0	2	3	2	0	3	3	1	0	1	1		Oxalis triangularis A.St.-Hil.	Magnoliopsida	220	Plantae
7157952	1	2			1	1			1	1				Dryopteris erythrosora (D.C.Eaton) Kuntze	Polypodiopsida	7228684	Plantae
7158449	2	3			1	1			2	1				Polystichum polyblepharon (Roem. ex Kunze) C.Presl	Polypodiopsida	7228684	Plantae
7162908	2	1	3	3	1	1	1	1	2	1	1	1		Convolvulus tricolor L.	Magnoliopsida	220	Plantae
7172720	2	2			1	1			1	1				Sedum dasyphyllum L.	Magnoliopsida	220	Plantae
7172831	2	2	2	2	2	2	1	1	2	2	2	2		Phedimus aizoon (L.) 't Hart	Magnoliopsida	220	Plantae
7224157	1	1	1	1	1	1	1	1	1	1	1	1	0.8983881079309085	Pastinaca sativa subsp. sativa	Magnoliopsida	220	Plantae
7224427	0	0	1	0	0	1	1	0	0	1	1	0	0.8124390056476849	Trifolium hybridum subsp. hybridum	Magnoliopsida	220	Plantae
7225471	1	1	0	1	1	1	0	1	1	1	0	1	0.9567541187863381	Vicia villosa subsp. villosa	Magnoliopsida	220	Plantae
7226776	2	1	0	1	2	1	0	1	2	1	0	1	0.8923833444796444	Setaria verticillata var. verticillata	Liliopsida	196	Plantae
7226794	0	1			0	1			0	1			0.7656229765134802	Bromus japonicus subsp. japonicus	Liliopsida	196	Plantae
7263145	1	1	1	1	1	1	1	1	3	3	3	3		Acer rufinerve Siebold & Zucc.	Magnoliopsida	220	Plantae
7266343	1	0			1	0			1	0			0.5108936872247933	Salix purpurea subsp. purpurea	Magnoliopsida	220	Plantae
7267630	1	1			2	2			2	2				Dianthus giganteus d'Urv.	Magnoliopsida	220	Plantae
7291264	3	3	3	3	3	3	1	3	3	3	1	3	1.0718341710134474	Bistorta amplexicaulis (D.Don) Greene	Magnoliopsida	220	Plantae
7291643	1	1	1	1	1	1	1	1	2	2	2	2		Persicaria filiformis (Thunb.) Nakai	Magnoliopsida	220	Plantae
7298987	3	3			1	1			1	3				Centranthus calcitrapae (L.) Dufr.	Magnoliopsida	220	Plantae
7303104	2	2			1	1			2	2				Plantago afra L.	Magnoliopsida	220	Plantae
7307327	3	3			3	3			3	3			1.2349225907377728	Agastache rugosa (Fisch. & C.A.Mey.) Kuntze	Magnoliopsida	220	Plantae
7308335	1	1			1	1			1	1			0.8988111172353783	Mentha spicata subsp. spicata	Magnoliopsida	220	Plantae
7309012	1	1			2	2			3	3				Callicarpa bodinieri H.Lév.	Magnoliopsida	220	Plantae
7315063	3	3			3	3			3	3			1.1647114407748325	Pseudofumaria alba (Mill.) Lidén	Magnoliopsida	220	Plantae
7315072	3	3	3	3	3	3	2	2	3	3	2	2	1.185332985495365	Papaver atlanticum (Ball) Coss.	Magnoliopsida	220	Plantae
7315286	1	3	1	1	1	3	1	1	1	3	1	1	0.9278177328605028	Fumaria muralis Koch	Magnoliopsida	220	Plantae
7319302	1	1			1	1			1	1			0.9148731302893125	Dryopteris cycadina (Franch. & Sav.) C.Chr.	Polypodiopsida	7228684	Plantae
7322292	1	1			1	1			1	1			0.9144931123800992	Oenothera ×cambrica Rostanski	Magnoliopsida	220	Plantae
7322529	2	0			2	0			2	0			0.9576963807386302	Oenothera ×rubricaulis Kleb.	Magnoliopsida	220	Plantae
7325877	1	1			1	1			1	1				Fraxinus angustifolia Vahl	Magnoliopsida	220	Plantae
7327990	3	3	3	3	3	3	3	3	3	3	3	3	1.1391834902801306	Rhododendron ponticum L.	Magnoliopsida	220	Plantae
7331861	1	1			1	1			1	1			0.8401722811425087	Cymbalaria muralis subsp. muralis	Magnoliopsida	220	Plantae
7332415	3	3	3	3	3	3	3	2	3	3	3	3	1.2416255967739342	Chaenorhinum origanifolium (L.) Fourr.	Magnoliopsida	220	Plantae
7334368	3	2			2	3			2	2				Umbilicus rupestris (Salisb.) Dandy	Magnoliopsida	220	Plantae
7344766	1	1	1	1	1	1	1	1	3	3	1	1		Rudbeckia fulgida Aiton	Magnoliopsida	220	Plantae
7346102	3	3	3	3	3	3	3	3	3	3	3	3	1.1271170710186273	Erythranthe guttata (DC.) G.L.Nesom	Magnoliopsida	220	Plantae
7350989	1	1			1	1			1	1			0.7758239703837985	Nepeta ×faassenii Bergmans ex Stearn	Magnoliopsida	220	Plantae
7358677	1	1			1	1			1	1			0.7793800332834919	Populus nigra var. italica (Moench) Koehne	Magnoliopsida	220	Plantae
7358948	3	3			3	3			3	3			1.210761957621198	Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990	Insecta	216	Animalia
7393329	2	2			2	2			2	2				Cucurbita moschata (Duchesne) Duchesne ex Poir.	Magnoliopsida	220	Plantae
7400250	1	3	1	0	1	3	1	0	1	3	1	0	0.950976799961561	Platanus ×hispanica Mill. ex Münchh.	Magnoliopsida	220	Plantae
7403263	3	3	1	1	3	3	1	1	3	3	1	1	1.042402075151676	Lactuca sativa L.	Magnoliopsida	220	Plantae
7409013	0	0			0	0			0	0			0.7417663876813115	Prunus domestica subsp. insititia (L.) Bonnier & Layens	Magnoliopsida	220	Plantae
7427542	1	1			1	1			2	2				Aleurotuba jelinekii (Frauenfeld, 1867)	Insecta	216	Animalia
7433196	3	3	3	3	3	2	1	1	3	3	3	3	1.2868295922357187	Euonymus latifolius (L.) Mill.	Magnoliopsida	220	Plantae
7437751	1	3	1	1	1	1	1	1	1	1	1	1	0.8342842428099777	Urtica membranacea Poir. ex Savigny	Magnoliopsida	220	Plantae
7443846	3	1			3	1			3	1			1.1094022968357775	Dipsacus strigosus Willd.	Magnoliopsida	220	Plantae
7461690	2	2	1	1	2	2	1	1	3	3	3	3		Phragmidium mexicanum (Mains) H.Y.Yun, Minnis & Aime	Pucciniomycetes	270	Fungi
7466434	3	3	3	3	3	3	3	3	3	3	3	3	1.1589391352160858	Pastinaca sativa subsp. urens (Req. ex Godr.) Celak.	Magnoliopsida	220	Plantae
7520678	1	1			1	1			3	1				Striosubulina striatella (Rang, 1831)	Gastropoda	225	Animalia
7540164	0	0	0	0	0	0	0	0	0	0	0	0	0.4544838804975445	Arion vulgaris Moquin-Tandon, 1855	Gastropoda	225	Animalia
7544073	1	1			1	1			3	3				Saxifraga ×arendsii Engl.	Magnoliopsida	220	Plantae
7560711	2	2			1	1			2	2				Oxalis tetraphylla Cav.	Magnoliopsida	220	Plantae
7564934	1	1			1	1			2	2				Odontites jaubertianus (Boreau) D.Dietr. ex Walp.	Magnoliopsida	220	Plantae
7619206	3	1			3	1			3	1				Erodium trifolium (Cav.) Cav.	Magnoliopsida	220	Plantae
7627205	3	3	1	3	3	3	1	3	3	3	1	3	1.0303405661523504	Glebionis coronaria (L.) Tzvelev	Magnoliopsida	220	Plantae
7636833	1	1	1	1	2	3	1	1	2	3	3	3		Syringa josikaea J.Jacq. ex Rchb.	Magnoliopsida	220	Plantae
7645931	0	1	1	1	0	1	1	1	0	1	3	1	0.6701098685249637	Salix acutifolia Willd.	Magnoliopsida	220	Plantae
7671397	3	3	1	1	3	3	1	1	3	3	1	1	1.1308780237362037	Phuopsis stylosa (Trin.) G.Nicholson	Magnoliopsida	220	Plantae
7678610	3	3	3	3	3	3	3	3	3	3	3	3	1.3088087317231685	Raphanus sativus L.	Magnoliopsida	220	Plantae
7681436	0	1	2	3	0	1	2	2	0	1	2	1	0.8583538533729743	Cytisus multiflorus (L'Hér.) Sweet	Magnoliopsida	220	Plantae
7695021	3	3	2	2	2	2	1	1	2	2	1	1		Epimedium alpinum L.	Magnoliopsida	220	Plantae
7732986	0	0			0	0			0	0			0.8517299427389494	Stropharia aurantiaca (Cooke) P.D.Orton	Agaricomycetes	186	Fungi
7733140	3	3	3	3	3	3	3	3	3	3	3	3	1.1919414770755121	Bellardia viscosa (L.) Fisch. & C.A.Mey.	Magnoliopsida	220	Plantae
7738766	0	0	0	2	0	0	0	1	0	0	0	1	0.7039146112256544	Miscanthus sacchariflorus (Maxim.) Benth. & Hook.f. ex Franch.	Liliopsida	196	Plantae
7740617	2	2	3	3	1	1	1	1	2	2	1	1		Skimmia japonica Thunb.	Magnoliopsida	220	Plantae
7747216	1	3	1	3	1	3	1	3	1	3	1	3	0.8776141131173207	Aira caryophyllea L.	Liliopsida	196	Plantae
7749287	1	2			1	2			1	2			0.9314810977443355	Petasites albus (L.) Gaertn.	Magnoliopsida	220	Plantae
7753992	2	3			3	3			3	2				Helix lucorum Linnaeus, 1758	Gastropoda	225	Animalia
7763534	3	3	1	1	3	3	3	3	3	3	3	3	1.0757419047497827	Lauritrioza alacris (Flor, 1861)	Insecta	216	Animalia
7764700	0	0	1	2	0	0	1	2	0	0	1	2	0.8491071075006041	Lonicera pileata var. yunnanensis (Franch.) Bernd Schulz	Magnoliopsida	220	Plantae
7790614	1	1			1	1			2	3				Crataegus coccinea L.	Magnoliopsida	220	Plantae
7795888	3	3	3	3	3	3	3	3	3	3	3	3	1.2032427382290993	Triticum aestivum L.	Liliopsida	196	Plantae
7802465	3	2	3	3	3	0	3	3	3	0	3	3	1.1638774982284548	Nymphaea ×marliacea Lat.-Marl.	Magnoliopsida	220	Plantae
7810918	3	3	1	3	3	3	1	3	3	3	1	3	1.0616886193134414	Scrophularia vernalis L.	Magnoliopsida	220	Plantae
7818643	1	2	1	1	1	2	2	2	1	3	2	2	0.9797411148949376	Prunus armeniaca L.	Magnoliopsida	220	Plantae
7820753	1	3	1	3	1	3	1	3	1	3	1	3	0.8782663172510706	Magallana gigas (Thunberg, 1793)	Bivalvia	137	Animalia
7828157	3	3	2	0	3	3	2	0	3	3	1	0	1.0227759345794165	Petroselinum crispum (Mill.) Fuss	Magnoliopsida	220	Plantae
7844167	3	3	3	3	3	3	3	3	3	3	3	3	1.1543750709697127	Colutea arborescens L.	Magnoliopsida	220	Plantae
7855120	2	3	1	1	2	3	1	2	2	3	1	2		Odontites luteus (L.) Clairv.	Magnoliopsida	220	Plantae
7881150	1	0	1	2	1	0	1	2	1	0	1	1	0.9554359728713474	Polygonatum ×hybridum Brügger	Liliopsida	196	Plantae
7889822	0	0	1	0	0	0	1	0	0	0	0	0	0.7468395035850093	Spiraea ×billardii Hérincq	Magnoliopsida	220	Plantae
7901652	3	3	2	2	3	3	2	2	3	3	1	1	1.1594537559005031	Viola ×wittrockiana Gams ex Kappert	Magnoliopsida	220	Plantae
7902463	2	2			1	1			3	1				Lonicera maackii (Rupr.) Maxim.	Magnoliopsida	220	Plantae
7903057	3	3	3	3	3	3	3	3	3	3	3	3	1.1524777094176808	Brassica rapa L.	Magnoliopsida	220	Plantae
7903764	3	1			3	1			3	1			1.0402429145140122	Senecio sarracenicus L.	Magnoliopsida	220	Plantae
7905507	3	3	1	1	2	3	1	1	2	3	1	1		Amaranthus albus L.	Magnoliopsida	220	Plantae
7915783	3	0	3	0	1	0	3	0	1	0	3	0	1.0049095096001017	Oenothera ×fallax Renner	Magnoliopsida	220	Plantae
7925720	3	3			2	2			2	2				Poterium sanguisorba subsp. polygamum (Waldst. & Kit.) Asch. & Graebn.	Magnoliopsida	220	Plantae
7967494	1	1			3	3			1	1				Aconitum ×cammarum L.	Magnoliopsida	220	Plantae
7978544	1	1	1	1	1	1	1	1	1	1	1	1	0.9239323397862987	Hydrocotyle ranunculoides L.fil.	Magnoliopsida	220	Plantae
