taxonKey	countryCode	occurrenceStatus	establishmentMeans	degreeOfEstablishment	pathway	eventDate	source	first_observed
152543951	BE	present	introduced	na	na		https://www.gbif.org/species/141265265: Centaurea phrygia L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543951	BE	present	introduced	na	na		https://www.gbif.org/species/141265265: Centaurea phrygia L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543951	BE	present	introduced	na	na		https://www.gbif.org/species/141265265: Centaurea phrygia L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543953	BE	present	introduced	na	na	1996/1996	https://www.gbif.org/species/140562995: Incisocalliope aestuarius in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1996
152543953	BE	present	introduced	established	ballastwater	1996/1996	https://www.gbif.org/species/140562995: Incisocalliope aestuarius in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1996
152543956	BE	present	introduced	casual	contaminantonanimals|seedcontaminant	1824/2019	https://www.gbif.org/species/141265209: Centaurea solstitialis L. subsp. solstitialis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1824
152543956	BE	present	introduced	na	na		https://www.gbif.org/species/141265209: Centaurea solstitialis L. subsp. solstitialis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543956	BE	present	introduced	na	na		https://www.gbif.org/species/141265209: Centaurea solstitialis L. subsp. solstitialis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543956	BE	present	introduced	na	na		https://www.gbif.org/species/141265209: Centaurea solstitialis L. subsp. solstitialis in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543957	BE	present	introduced	casual	na	1840/1840	https://www.gbif.org/species/141265076: Centaurea x nemenyiana J. Wagner in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1840
152543957	BE	present	introduced	casual	na	1840/1840	https://www.gbif.org/species/141265076: Centaurea x nemenyiana J. Wagner in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1840
152543960	BE	present	introduced	casual	horticulture	1940/2012	https://www.gbif.org/species/141265078: Centaurea macrocephala Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1940
152543960	BE	present	introduced	na	na		https://www.gbif.org/species/141265078: Centaurea macrocephala Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543960	BE	present	introduced	na	na	2020/2023	https://www.gbif.org/species/206101202: Centaurea macrocephala in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh	2020
152543960	BE	present	introduced	na	na		https://www.gbif.org/species/141265078: Centaurea macrocephala Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543961	BE	present	introduced	casual	seedcontaminant	1918/2015	https://www.gbif.org/species/141265131: Centaurea diluta Ait. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1918
152543961	BE	present	introduced	na	na		https://www.gbif.org/species/141265131: Centaurea diluta Ait. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543961	BE	present	introduced	na	na		https://www.gbif.org/species/141265131: Centaurea diluta Ait. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543961	BE	present	introduced	na	na		https://www.gbif.org/species/141265131: Centaurea diluta Ait. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543963	BE	present	introduced	casual	horticulture	2014/2014	https://www.gbif.org/species/141265224: Centaurea calocephala Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	2014
152543963	BE	present	introduced	casual	horticulture	2014/2014	https://www.gbif.org/species/141265224: Centaurea calocephala Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	2014
152543964	BE	present	introduced	established	na	1826/2025	https://www.gbif.org/species/141265336: Centaurea nigrescens Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1826
152543964	BE	present	introduced	na	na		https://www.gbif.org/species/141265336: Centaurea nigrescens Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543964	BE	present	introduced	na	na		https://www.gbif.org/species/141265336: Centaurea nigrescens Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543966	BE	present	introduced	casual	contaminantonanimals|seedcontaminant	1877/2019	https://www.gbif.org/species/141265205: Centaurea diffusa Lam. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1877
152543966	BE	present	introduced	na	na		https://www.gbif.org/species/141265205: Centaurea diffusa Lam. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543966	BE	present	introduced	na	na		https://www.gbif.org/species/141265205: Centaurea diffusa Lam. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543966	BE	present	introduced	na	na		https://www.gbif.org/species/141265205: Centaurea diffusa Lam. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543967	BE	present	introduced	na	na	1925/1925	https://www.gbif.org/species/140563001: Echinogammarus berilloni in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1925
152543967	BE	present	introduced	established	waterwaysbasinsseas	1925/1925	https://www.gbif.org/species/140563001: Echinogammarus berilloni in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1925
152543969	BE	present	introduced	casual	na	1850/1850	https://www.gbif.org/species/141265283: Centaurea glaberrima Tausch in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1850
152543969	BE	present	introduced	casual	na	1850/1850	https://www.gbif.org/species/141265283: Centaurea glaberrima Tausch in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1850
152543970	BE	present	introduced	casual	seedcontaminant	1893/1894	https://www.gbif.org/species/141265120: Centaurea orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1893
152543970	BE	present	introduced	casual	seedcontaminant	1893/1894	https://www.gbif.org/species/141265120: Centaurea orientalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1893
152543971	BE	present	introduced	casual	na	1954/1955	https://www.gbif.org/species/141265320: Centaurea hyalolepis Boiss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1954
152543971	BE	present	introduced	na	na		https://www.gbif.org/species/141265320: Centaurea hyalolepis Boiss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543971	BE	present	introduced	na	na		https://www.gbif.org/species/141265320: Centaurea hyalolepis Boiss. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543973	BE	present	introduced	casual	transportationhabitatmaterial	1872/1983	https://www.gbif.org/species/141265328: Centaurea aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1872
152543973	BE	present	introduced	na	na		https://www.gbif.org/species/141265328: Centaurea aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543973	BE	present	introduced	na	na		https://www.gbif.org/species/141265328: Centaurea aspera L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543974	BE	present	introduced	casual	contaminantonanimals|seedcontaminant	1848/2012	https://www.gbif.org/species/141265093: Centaurea melitensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1848
152543974	BE	present	introduced	na	na		https://www.gbif.org/species/141265093: Centaurea melitensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543974	BE	present	introduced	na	na		https://www.gbif.org/species/141265093: Centaurea melitensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543974	BE	present	introduced	na	na		https://www.gbif.org/species/141265093: Centaurea melitensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	
152543975	BE	present	introduced	na	na	1997/1997	https://www.gbif.org/species/140562998: Dikerogammarus villosus in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1997
152543975	BE	present	introduced	established	waterwaysbasinsseas	1997/1997	https://www.gbif.org/species/140562998: Dikerogammarus villosus in Boets P, Lock K, Mertens J, Goethals P, Adriaens T, Groom Q, Brosens D, Desmet P, Reyserhove L, Govaert S (2025). Inventory of alien macroinvertebrates in Flanders, Belgium. Version 1.6. Ghent University. Checklist dataset https://doi.org/10.15468/yxcq07	1997
152543975	BE	present	introduced	na	na	2020/2021	https://www.gbif.org/species/206106899: Dikerogammarus villosus in Swinnen K, Bronne L, Herremans M, Gielen K, Adriaens T, Baartmans T, Baert D, Baltus H, Barendse R, Boeraeve M, Boers K, Bogaert J, Bosteels Y, Bouillard N, Claerebout S, De Knijf G, De Beer D, De Smedt P, De Cock R, De Grave D, De Ketelaere A, De Witte J, Deblauwe I, Decrick L, Dekeukeleire D, Deraedt H, Devalez J, D'Haeseleer J, Driessens G, Drukker D, Eysermans D, Fagot J, Hendrickx R, Jooris R, Langeraert W, Lavreys E, Lock K, Logghe G, Maes K, Mayon N, Moonen E, Mortelmans J, Muls D, Opdekamp W, Peeters K, Pieters R, Pollet M, Ravoet J, Rhebergen F, Schneider A, Schoonvaere K, Segers S, Septor R, Soors J, Speybroeck J, Steeman C, Steeman R, Thomaes A, Uitterhaegen B, van Doorn L, van der Schoot P, Van den Neucker T, van den Berg E, Van Sanden P, Van De Poel S, Van Steenwinkel C, Vanormelingen P, Vantieghem P, Veraghtert W, Verbelen D, Verbeylen G, Verhaeghe F, Verheyde F, Vermeiren H, Vertommen W, Zeegers T, Lambrechts J, Vanreusel W, Paquet J, Desmet P (2025). Waarnemingen.be / observations.be - List of species observed in Belgium. Version 1.3. Natuurpunt. Checklist dataset https://doi.org/10.15468/a7wkuh	2020
152543976	BE	present	introduced	casual	na	1895/1895	https://www.gbif.org/species/141265356: Centaurea paniculata L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m	1895
